,Player,Rk,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Column1,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary,Offensive Archetype,Pos,LEBRON,O-LEBRON,D-LEBRON,Wins Added,BOXLEBRON,BOXOLEBRON,BOXDLEBRON
77,Daniel Oturu,378.0,21.0,23,95,12.5,0.559,0.038,0.308,10.9,17.2,14.2,8.7,0.5,2.8,14.5,16.1,,0.1,0.1,0.2,0.103,-3.7,-1.5,-5.2,-0.1,898310.0,Roll + Cut Big,C,-0.78,-0.61,-0.17,0.1,-0.6,-0.43,-0.17
78,Daniel Theis,465.0,28.0,38,918,14.566666666666668,0.6003333333333334,0.34299999999999997,0.24,6.266666666666667,17.5,11.899999999999999,10.233333333333334,1.1666666666666667,3.233333333333333,11.833333333333334,15.833333333333334,,1.4000000000000001,1.0333333333333334,2.433333333333333,0.11933333333333333,-0.8666666666666666,0.20000000000000004,-0.6999999999999998,0.39999999999999997,5000000.0,Stretch Big,C,0.75,-0.33,1.08,2.6,0.32,-0.63,0.94
79,Danilo Gallinari,163.0,32.0,40,957,16.0,0.611,0.555,0.363,1.4,17.1,9.4,8.7,1.1,0.7,7.9,21.7,,2.0,0.7,2.7,0.137,1.5,-1.0,0.5,0.6,19500000.0,Stretch Big,PF,0.42,0.9,-0.48,1.7,0.23,0.96,-0.72
80,Danny Green,180.0,33.0,59,1669,12.3,0.593,0.79,0.076,3.4,11.0,7.3,8.3,2.2,2.7,11.2,13.8,,1.5,2.5,4.0,0.116,0.4,1.3,1.7,1.5,15365854.0,Movement Shooter,SF,0.71,-0.23,0.95,3.2,1.08,-0.39,1.46
81,Dante Exum,144.0,25.0,6,116,6.0,0.428,0.423,0.077,1.9,14.8,8.2,15.6,1.7,1.6,20.7,12.8,,-0.1,0.1,0.0,-0.019,-4.8,1.7,-3.1,0.0,9600000.0,Secondary Ball Handler,SG,-0.04,-0.91,0.87,0.2,-0.67,-0.82,0.15
82,Darius Bazley,37.0,20.0,44,1371,9.9,0.496,0.437,0.228,2.5,22.2,12.3,7.6,0.9,1.5,13.0,20.9,,-1.6,1.3,-0.3,-0.012,-3.0,-1.0,-4.0,-0.7,2399160.0,Stationary Shooter,PF,-1.92,-2.08,0.16,0.3,-2.13,-2.21,0.09
83,Darius Garland,165.0,21.0,49,1645,14.3,0.549,0.326,0.161,1.5,6.7,4.1,29.6,1.8,0.3,15.6,24.6,,0.5,1.0,1.5,0.044,0.2,-1.8,-1.6,0.2,6720720.0,Primary Ball Handler,PG,-1.7,-0.63,-1.08,0.6,-2.38,-0.99,-1.39
84,Darius Miller,334.0,30.0,18,197,16.0,0.685,0.875,0.25,1.1,11.6,6.3,15.3,3.1,2.2,13.1,13.3,,0.4,0.3,0.7,0.159,1.2,2.7,3.9,0.3,7000000.0,Stationary Shooter,SF,0.35,-0.19,0.54,0.3,0.04,-0.43,0.47
85,David Nwaba,364.0,28.0,30,679,14.5,0.557,0.289,0.312,6.0,12.7,9.2,7.0,2.1,2.8,6.4,16.7,,0.7,0.7,1.4,0.1,-1.3,1.0,-0.3,0.3,1862250.0,Stretch Big,SF,0.35,-0.18,0.53,1.2,-0.85,-1.06,0.22
86,De'Aaron Fox,157.0,23.0,58,2036,20.8,0.565,0.288,0.376,1.8,9.5,5.5,32.5,2.0,1.1,11.9,30.9,,3.7,0.4,4.1,0.096,2.9,-1.5,1.4,1.7,8099627.0,Slasher,PG,1.1,2.71,-1.61,4.5,0.78,2.67,-1.9
87,De'Andre Hunter,230.0,23.0,20,625,16.5,0.625,0.39,0.336,2.9,14.9,9.0,10.2,1.4,1.4,9.5,19.7,,1.3,0.5,1.8,0.138,1.5,0.2,1.7,0.6,7422000.0,Stationary Shooter,SF,-0.06,-0.52,0.46,0.9,0.2,0.24,-0.04
88,De'Anthony Melton,330.0,22.0,38,776,18.1,0.61,0.523,0.128,3.4,13.4,8.3,18.2,3.0,2.3,12.3,20.0,,1.2,1.1,2.3,0.145,2.2,2.0,4.2,1.2,7812500.0,Secondary Ball Handler,PG,1.41,0.78,0.63,1.7,0.47,0.06,0.4
89,DeAndre Jordan,262.0,32.0,52,1160,17.3,0.753,0.004,0.342,10.3,26.1,18.5,10.3,0.7,4.8,22.9,12.9,,2.3,1.4,3.7,0.154,0.0,0.9,0.9,0.9,10375678.0,Roll + Cut Big,C,0.29,-0.82,1.11,1.9,0.72,-0.75,1.47
90,DeAndre' Bembry,41.0,26.0,39,707,10.8,0.588,0.217,0.283,3.8,12.7,8.1,15.3,2.1,2.0,23.0,13.6,,0.2,0.7,0.9,0.062,-3.0,0.7,-2.4,-0.1,1737145.0,Athletic Finisher,SF,-1.4,-1.7,0.3,0.4,-2.07,-2.33,0.27
91,DeMar DeRozan,120.0,31.0,50,1698,21.9,0.59,0.094,0.471,2.3,11.7,6.9,33.1,1.3,0.7,9.8,25.6,,5.0,1.5,6.4,0.182,3.6,-0.2,3.4,2.3,27739975.0,Shot Creator,PF,1.78,2.84,-1.06,4.4,1.53,2.0,-0.47
92,DeMarcus Cousins,107.0,30.0,22,399,14.466666666666667,0.5203333333333334,0.4136666666666666,0.295,9.5,32.699999999999996,20.8,17.533333333333335,1.8333333333333333,2.3333333333333335,18.666666666666668,25.866666666666664,,-0.19999999999999998,0.6333333333333333,0.4666666666666666,0.039,-2.433333333333333,1.0666666666666667,-1.3666666666666665,0.16666666666666666,2331593.0,Stretch Big,C,1.75,-0.08,1.84,1.5,1.53,0.18,1.34
93,Dean Wade,491.0,24.0,50,849,11.3,0.565,0.676,0.096,3.0,17.4,10.0,9.3,1.3,1.9,8.1,12.8,,0.7,0.8,1.5,0.084,-1.0,0.0,-1.0,0.2,1517981.0,Stretch Big,PF,-0.54,-0.92,0.38,0.9,-1.2,-1.43,0.22
94,Deandre Ayton,22.0,22.0,59,1809,20.3,0.651,0.033,0.248,12.2,26.6,19.5,6.7,0.9,3.4,12.5,19.1,,4.3,2.9,7.2,0.191,0.7,0.1,0.8,1.2,10018200.0,Post Scorer,C,0.83,0.4,0.43,3.6,1.77,0.47,1.29
95,Deividas Sirvydis,447.0,20.0,14,38,5.2,0.453,0.765,0.235,0.0,23.8,11.7,7.9,1.3,0.0,13.8,24.9,,-0.1,0.0,-0.1,-0.079,-6.1,-2.3,-8.4,-0.1,898310.0,Movement Shooter,SG,-0.69,-0.35,-0.34,0.0,-0.59,-0.25,-0.33
96,Dejounte Murray,348.0,24.0,56,1772,16.3,0.509,0.218,0.14,2.3,21.1,11.6,25.5,2.4,0.3,10.1,23.2,,0.6,2.5,3.1,0.083,-0.4,1.0,0.7,1.2,14285714.0,Slasher,PG,2.24,0.73,1.51,5.1,0.91,0.18,0.73
97,Delon Wright,522.0,28.0,33,895,15.9,0.5706666666666668,0.3333333333333333,0.29233333333333333,3.5333333333333337,12.500000000000002,7.966666666666666,20.8,2.733333333333334,1.0666666666666667,11.0,15.600000000000001,,1.4666666666666668,0.8666666666666666,2.3333333333333335,0.119,0.6666666666666666,1.0999999999999999,1.7666666666666664,0.9666666666666667,9000000.0,Secondary Ball Handler,SG-PG,0.96,0.23,0.73,2.8,0.24,-0.25,0.49
98,Deni Avdija,21.0,20.0,54,1257,7.6,0.515,0.538,0.144,1.9,20.1,11.0,6.5,1.2,1.0,9.0,12.0,,0.0,1.3,1.2,0.046,-3.6,-0.3,-3.9,-0.6,4469160.0,Stationary Shooter,SF,-1.02,-2.05,1.02,1.0,-1.77,-2.45,0.68
99,Denzel Valentine,484.0,27.0,53,934,10.4,0.487,0.593,0.038,2.6,18.8,10.8,13.0,1.5,0.6,8.7,19.1,,-0.3,0.9,0.7,0.034,-2.0,-0.8,-2.8,-0.2,4642800.0,Stationary Shooter,SG,-0.36,-0.47,0.12,1.1,-0.47,-0.18,-0.29
100,Derrick Favors,146.0,29.0,56,866,19.3,0.647,0.01,0.354,14.5,22.0,18.4,6.5,1.6,5.4,12.2,13.5,,2.3,1.8,4.1,0.229,-0.1,1.9,1.8,0.8,9258000.0,Roll + Cut Big,C,-0.49,-1.25,0.76,1.0,1.03,-0.57,1.6
101,Derrick Rose,428.0,32.0,27,659,17.233333333333334,0.5273333333333333,0.21433333333333335,0.23099999999999998,1.6333333333333335,8.366666666666667,4.966666666666666,28.633333333333336,2.2,1.5,10.666666666666666,26.533333333333335,,0.5666666666666668,0.7999999999999999,1.3333333333333333,0.09066666666666667,0.6999999999999998,-0.10000000000000002,0.6,0.4333333333333333,7682927.0,Slasher,PG,-0.4,-0.41,0.01,1.1,-0.47,0.31,-0.78
102,Derrick White,505.0,26.0,35,1044,15.0,0.55,0.536,0.247,1.3,9.4,5.3,17.7,1.2,2.9,8.3,22.5,,1.0,1.0,2.0,0.094,1.1,0.0,1.2,0.8,3516284.0,Secondary Ball Handler,SG,1.25,1.22,0.03,2.2,0.06,0.15,-0.1
103,Desmond Bane,29.0,22.0,54,1197,12.4,0.61,0.523,0.106,1.8,13.1,7.3,10.4,1.3,0.8,10.4,16.3,,1.4,1.0,2.4,0.096,-0.7,-0.2,-0.9,0.3,1936440.0,Movement Shooter,SG,-1.38,-0.87,-0.52,0.7,-1.4,-1.05,-0.35
104,Devin Booker,58.0,24.0,55,1846,19.1,0.584,0.299,0.294,1.6,12.2,7.0,22.2,1.3,0.7,12.9,32.7,,2.1,2.0,4.1,0.106,1.4,-1.1,0.3,1.1,29430000.0,Shot Creator,SG,1.48,2.84,-1.36,4.4,1.79,2.41,-0.63
105,Devin Vassell,487.0,20.0,49,789,11.1,0.538,0.509,0.154,2.5,14.9,8.6,7.5,2.4,1.5,7.3,13.6,,0.4,1.1,1.4,0.088,-2.3,1.2,-1.0,0.2,4033440.0,Stationary Shooter,SF,-1.3,-1.9,0.6,0.5,-1.19,-1.7,0.51
106,Devonte' Graham,178.0,25.0,47,1403,13.8,0.534,0.703,0.204,1.4,8.4,4.9,26.0,1.6,0.3,10.1,21.0,,1.7,0.8,2.5,0.086,1.0,-1.1,-0.1,0.7,1663861.0,Primary Ball Handler,PG,0.88,1.35,-0.47,2.8,0.54,1.6,-1.05
107,Dewayne Dedmon,118.0,31.0,6,80,26.5,0.722,0.125,0.417,18.8,27.7,23.4,4.2,3.1,5.3,15.0,18.8,,0.3,0.2,0.5,0.271,1.8,1.5,3.3,0.1,3447478.0,Stretch Big,C,-0.08,-0.05,-0.03,0.0,-0.12,-0.12,0.0
108,Dewayne Dedmon,118.0,31.0,6,80,26.5,0.722,0.125,0.417,18.8,27.7,23.4,4.2,3.1,5.3,15.0,18.8,,0.3,0.2,0.5,0.271,1.8,1.5,3.3,0.1,3447478.0,Stretch Big,C,-0.08,-0.05,-0.03,0.0,-0.12,-0.12,0.0
109,Dillon Brooks,70.0,25.0,54,1593,12.0,0.514,0.36,0.17,2.9,7.8,5.3,11.9,1.9,1.1,10.2,26.0,,-0.5,1.5,1.0,0.029,-2.7,-1.4,-4.1,-0.8,11400000.0,Secondary Ball Handler,SF,0.16,-0.11,0.27,2.5,-0.85,-0.52,-0.33
110,Domantas Sabonis,433.0,24.0,53,1892,19.7,0.588,0.182,0.389,7.7,27.9,17.7,25.3,1.5,1.3,16.6,24.2,,2.9,2.4,5.3,0.135,2.0,1.0,3.0,2.4,17187500.0,Post Scorer,PF,1.42,0.28,1.14,4.7,1.21,1.0,0.21
111,Donovan Mitchell,338.0,24.0,53,1771,21.4,0.569,0.423,0.29,3.1,10.5,7.0,26.8,1.4,0.7,10.7,33.5,,4.0,2.2,6.2,0.168,4.1,-0.6,3.5,2.5,5195501.0,Primary Ball Handler,PG,2.35,3.63,-1.28,5.5,3.25,4.01,-0.76
112,Donte DiVincenzo,125.0,24.0,55,1507,13.0,0.538,0.56,0.11,5.0,16.0,10.7,14.7,1.9,0.6,12.8,17.0,,1.3,1.8,3.1,0.097,-0.2,0.2,0.0,0.8,3044160.0,Stationary Shooter,SG,1.66,0.46,1.19,3.8,1.23,0.5,0.73
113,Doug McDermott,322.0,29.0,53,1287,15.3,0.623,0.435,0.148,4.4,11.7,8.0,8.2,0.6,0.3,7.4,19.8,,2.3,0.6,2.9,0.107,1.5,-2.0,-0.4,0.5,7333333.0,Athletic Finisher,PF,-0.42,0.77,-1.18,1.6,-1.92,0.07,-1.99
114,Draymond Green,181.0,30.0,52,1603,12.4,0.497,0.344,0.217,3.1,19.6,11.4,36.6,2.5,2.2,30.8,13.2,,0.5,2.6,3.1,0.092,-2.1,2.9,0.8,1.1,22246956.0,Stretch Big,PF,1.72,-0.22,1.94,4.1,0.99,-1.03,2.02
115,Drew Eubanks,143.0,23.0,41,564,17.8,0.617,0.007,0.571,9.0,24.1,16.4,9.1,1.1,6.4,16.4,17.0,,0.8,1.0,1.7,0.146,-1.4,1.9,0.5,0.4,1620564.0,Roll + Cut Big,C,-0.28,-1.73,1.46,0.7,0.19,-1.61,1.8
116,Duncan Robinson,421.0,26.0,61,1957,10.8,0.627,0.857,0.099,0.3,12.2,6.4,8.5,0.9,0.8,10.1,16.4,,1.5,1.7,3.2,0.078,-0.3,-0.8,-1.1,0.4,1663861.0,Movement Shooter,SF,-0.33,-0.34,0.01,2.4,-0.81,-0.78,-0.03
117,Dwayne Bacon,24.0,25.0,59,1481,9.4,0.493,0.309,0.224,1.3,11.6,6.2,7.3,1.1,0.3,5.8,19.3,,-0.3,0.7,0.4,0.013,-3.6,-1.5,-5.2,-1.2,1678854.0,Secondary Ball Handler,SG,-3.24,-1.95,-1.3,-0.9,-3.27,-2.41,-0.86
118,Dwight Howard,226.0,35.0,58,1009,16.8,0.608,0.066,0.713,17.2,35.6,26.5,6.7,1.2,4.7,23.6,17.8,,0.8,2.1,3.0,0.142,-2.8,0.4,-2.3,-0.1,2564753.0,Roll + Cut Big,C,-0.02,-1.22,1.2,1.4,0.13,-1.65,1.78
119,Dwight Powell,403.0,29.0,45,669,15.5,0.652,0.139,0.583,8.7,16.9,12.8,7.4,2.0,2.1,12.6,13.7,,1.5,0.8,2.3,0.168,-1.4,1.2,-0.2,0.3,10185185.0,Roll + Cut Big,C,-0.06,-1.38,1.33,0.9,-0.41,-1.18,0.77
120,Dylan Windler,516.0,24.0,31,513,10.8,0.567,0.592,0.208,4.3,19.5,11.7,9.2,1.8,2.1,18.4,14.8,,0.0,0.6,0.6,0.052,-1.8,0.1,-1.7,0.0,2137440.0,Athletic Finisher,SF,-0.93,-1.21,0.27,0.5,-1.5,-1.98,0.48
121,E'Twaun Moore,341.0,31.0,24,348,8.7,0.479,0.284,0.098,4.3,9.2,6.8,13.2,2.0,1.0,14.5,15.9,,-0.1,0.4,0.3,0.039,-4.4,0.7,-3.7,-0.2,2331593.0,Stationary Shooter,SG,-1.87,-1.51,-0.35,0.1,-2.36,-1.79,-0.57
122,Ed Davis,116.0,31.0,22,293,13.5,0.487,0.0,0.273,16.4,25.9,21.0,9.3,2.1,3.8,12.4,8.1,,0.5,0.3,0.8,0.133,-3.4,0.7,-2.7,-0.1,5005350.0,Roll + Cut Big,C,-0.07,-1.76,1.69,0.4,-0.29,-1.75,1.46
123,Edmond Sumner,459.0,25.0,46,711,12.8,0.627,0.335,0.274,2.4,9.4,5.9,8.0,1.9,1.2,14.0,18.0,,0.6,0.6,1.1,0.077,-2.0,-0.3,-2.3,0.0,2160000.0,Stationary Shooter,SG,-2.32,-1.16,-1.16,0.0,-2.44,-1.66,-0.78
124,Elfrid Payton,387.0,26.0,52,1314,12.6,0.487,0.164,0.178,5.2,10.2,7.8,21.6,1.5,0.7,13.1,23.4,,-0.4,1.6,1.2,0.043,-2.1,-0.7,-2.8,-0.3,5760000.0,Slasher,PG,-2.35,-0.53,-1.82,0.0,-1.12,-0.8,-0.32
125,Elfrid Payton,387.0,26.0,52,1314,12.6,0.487,0.164,0.178,5.2,10.2,7.8,21.6,1.5,0.7,13.1,23.4,,-0.4,1.6,1.2,0.043,-2.1,-0.7,-2.8,-0.3,5760000.0,Slasher,PG,-2.35,-0.53,-1.82,0.0,-1.12,-0.8,-0.32
126,Elijah Hughes,229.0,22.0,13,46,9.1,0.526,0.773,0.182,0.0,15.3,8.0,12.8,1.1,1.7,20.2,27.9,,-0.1,0.1,0.0,-0.03,-2.1,-1.0,-3.2,0.0,898310.0,Movement Shooter,SF,-1.45,-0.19,-1.26,0.0,-1.04,-0.05,-0.99
127,Enes Kanter,266.0,28.0,59,1536,22.5,0.643,0.002,0.292,16.7,31.4,23.8,7.5,0.9,2.4,11.5,17.4,,5.1,1.3,6.4,0.199,1.9,-1.9,0.0,0.8,5005350.0,Post Scorer,C,1.5,1.88,-0.38,3.8,0.23,0.59,-0.37
128,Eric Bledsoe,50.0,31.0,59,1761,10.9,0.53,0.509,0.244,1.5,10.9,6.3,16.6,1.2,0.9,12.7,18.0,,0.9,0.7,1.6,0.044,-1.3,-1.6,-2.9,-0.4,16875000.0,Primary Ball Handler,SG,-0.7,0.0,-0.7,1.8,-0.68,-0.09,-0.58
129,Eric Gordon,177.0,32.0,27,789,14.6,0.577,0.572,0.311,1.0,7.0,3.9,14.8,0.8,1.5,10.9,25.3,,0.6,0.3,0.9,0.054,0.9,-1.5,-0.6,0.3,16869276.0,Secondary Ball Handler,SG,-0.92,0.68,-1.6,0.7,-1.35,0.36,-1.72
130,Eric Paschall,381.0,24.0,39,676,13.4,0.555,0.181,0.304,4.3,15.2,9.8,11.8,0.8,0.9,11.0,23.5,,0.2,0.6,0.8,0.058,-1.7,-1.5,-3.1,-0.2,1517981.0,Roll + Cut Big,PF,-2.03,-1.24,-0.79,0.1,-1.82,-0.86,-0.96
131,Evan Fournier,156.0,28.0,21,616,14.933333333333335,0.5673333333333334,0.5346666666666666,0.25933333333333336,0.7000000000000001,8.466666666666667,4.5,17.3,1.8333333333333333,1.7333333333333334,11.266666666666667,22.633333333333336,,0.8666666666666667,0.43333333333333335,1.2666666666666664,0.085,0.2333333333333334,-0.06666666666666665,0.20000000000000004,0.43333333333333335,17000000.0,Secondary Ball Handler,SF-SG,0.02,0.32,-0.31,1.4,0.28,0.67,-0.38
132,Facundo Campazzo,85.0,29.0,54,1076,10.5,0.551,0.711,0.25,1.7,7.7,4.7,18.8,2.6,1.0,17.1,12.6,,1.0,1.0,2.1,0.092,-2.3,0.5,-1.7,0.1,3623000.0,Secondary Ball Handler,PG,-1.64,-1.36,-0.28,0.4,-0.66,-0.73,0.07
133,Frank Kaminsky,265.0,27.0,34,493,15.5,0.546,0.367,0.22,5.1,22.4,13.9,15.2,1.0,2.4,7.6,18.9,,0.6,0.7,1.3,0.13,0.6,1.2,1.8,0.5,1882867.0,Stretch Big,C,0.0,0.03,-0.02,0.8,0.56,0.24,0.32
134,Frank Ntilikina,360.0,22.0,24,261,7.5,0.514,0.585,0.246,2.1,8.2,5.2,8.0,2.9,0.7,12.2,13.9,,0.0,0.4,0.4,0.066,-5.3,1.9,-3.4,-0.1,6176578.0,Secondary Ball Handler,PG,-2.13,-1.98,-0.15,0.0,-1.8,-1.58,-0.22
135,Fred VanVleet,486.0,26.0,47,1699,17.2,0.543,0.549,0.231,1.8,11.1,6.3,26.6,2.3,2.1,9.5,23.8,,2.4,1.8,4.2,0.119,2.4,0.0,2.4,1.9,21250000.0,Primary Ball Handler,SG,3.2,2.14,1.05,6.0,2.11,1.91,0.2
136,Furkan Korkmaz,272.0,23.0,47,928,12.9,0.554,0.628,0.215,1.4,9.9,5.8,9.7,2.3,0.8,9.4,20.5,,0.5,1.2,1.7,0.089,-0.4,0.3,-0.1,0.4,1762796.0,Movement Shooter,SG,0.71,0.86,-0.14,1.8,-0.18,0.37,-0.54
137,Garrett Temple,463.0,34.0,44,1179,8.5,0.528,0.533,0.131,2.1,9.7,6.0,10.5,1.5,1.5,12.4,13.5,,0.2,1.0,1.2,0.048,-3.2,-0.3,-3.5,-0.5,4767000.0,Stationary Shooter,SG,-0.59,-0.76,0.17,1.2,-1.68,-1.72,0.04
138,Gary Clark,97.0,26.0,36,639,6.1,0.439,0.824,0.076,5.2,13.55,9.2,6.4,0.9,1.0,11.2,10.3,,-0.2,0.4,0.1,0.01,-3.8499999999999996,-0.9,-4.8,-0.44999999999999996,2000000.0,Stationary Shooter,SF,-2.37,-1.9,-0.47,0.0,-2.8,-2.51,-0.29
139,Gary Harris,199.0,26.0,17,507,9.799999999999999,0.532,0.393,0.295,2.233333333333333,5.366666666666667,3.766666666666667,9.7,1.2,1.0666666666666667,8.4,16.599999999999998,,0.3333333333333333,0.2666666666666667,0.6000000000000001,0.04933333333333334,-2.5666666666666664,-1.866666666666667,-4.3999999999999995,-0.26666666666666666,19160714.0,Stationary Shooter,SG,-0.72,-0.76,0.03,0.7,-1.39,-1.08,-0.31
140,George Hill,213.0,34.0,12,299,13.266666666666666,0.6043333333333333,0.3703333333333334,0.22399999999999998,2.5,6.8,4.7,14.5,1.2,1.6333333333333335,12.266666666666666,15.9,,0.5333333333333333,0.20000000000000004,0.7333333333333333,0.09733333333333334,-0.5000000000000001,-0.7999999999999999,-1.3,0.13333333333333333,9590602.0,Secondary Ball Handler,PG,0.17,0.41,-0.24,0.6,-0.49,-0.19,-0.3
141,Georges Niang,356.0,27.0,60,872,10.3,0.589,0.728,0.03,2.7,14.3,8.8,7.3,0.9,0.6,12.5,17.0,,0.5,1.1,1.6,0.09,-1.2,0.1,-1.1,0.2,1783557.0,Stationary Shooter,PF,-0.85,-0.86,0.01,0.8,-1.71,-0.82,-0.89
142,Giannis Antetokounmpo,12.0,26.0,50,1678,29.0,0.63,0.198,0.55,5.6,29.0,17.7,29.2,1.7,3.4,14.0,32.8,,5.6,2.9,8.5,0.242,6.0,2.6,8.6,4.5,27528090.0,Slasher,PF,5.65,3.59,2.06,8.2,5.72,4.08,1.64
143,Goga Bitadze,47.0,21.0,37,419,18.1,0.547,0.366,0.294,12.4,18.6,15.5,8.7,0.9,9.1,8.5,19.3,,0.6,0.6,1.3,0.145,-1.3,1.1,-0.2,0.2,2957520.0,Stretch Big,C,1.0,-0.1,1.1,0.9,1.08,-0.09,1.18
144,Gordon Hayward,208.0,30.0,44,1496,17.7,0.584,0.312,0.281,2.7,16.3,9.4,19.5,1.7,0.9,11.0,23.9,,2.3,1.4,3.6,0.117,1.9,-0.5,1.4,1.3,28500000.0,Secondary Ball Handler,SF,-0.41,0.22,-0.63,1.9,0.37,0.58,-0.21
145,Gorgui Dieng,123.0,31.0,19,281,15.9,0.6283333333333334,0.4643333333333333,0.5073333333333334,6.5,20.833333333333332,13.5,10.366666666666667,2.1,2.8333333333333335,14.233333333333333,15.466666666666669,,0.6,0.43333333333333335,1.0666666666666667,0.155,-0.7000000000000001,1.9333333333333333,1.1666666666666665,0.26666666666666666,17587688.0,Stretch Big,C,-0.16,-0.9,0.74,0.6,0.3,-0.4,0.7
146,Gorgui Dieng,123.0,31.0,19,281,15.9,0.6283333333333334,0.4643333333333333,0.5073333333333334,6.5,20.833333333333332,13.5,10.366666666666667,2.1,2.8333333333333335,14.233333333333333,15.466666666666669,,0.6,0.43333333333333335,1.0666666666666667,0.155,-0.7000000000000001,1.9333333333333333,1.1666666666666665,0.26666666666666666,17587688.0,Stretch Big,C,-0.16,-0.9,0.74,0.6,0.3,-0.4,0.7
147,Grant Williams,509.0,22.0,52,974,6.7,0.524,0.535,0.202,4.7,12.5,8.6,6.8,1.5,1.8,18.2,11.7,,-0.2,0.9,0.8,0.038,-4.4,-0.1,-4.5,-0.6,2498760.0,Stretch Big,PF,-1.98,-2.57,0.59,0.2,-2.38,-2.55,0.17
148,Grayson Allen,8.0,25.0,45,1153,13.4,0.6,0.671,0.219,1.4,12.4,6.8,11.4,1.8,0.6,9.9,17.1,,1.5,1.1,2.6,0.108,0.0,0.1,0.0,0.6,2545320.0,Movement Shooter,SG,-0.44,0.03,-0.47,1.3,0.12,0.24,-0.12
149,Hamidou Diallo,122.0,22.0,31,697,13.100000000000001,0.5233333333333333,0.16133333333333333,0.412,5.566666666666666,18.0,11.733333333333333,13.033333333333331,1.5333333333333332,1.8666666666666665,12.466666666666669,21.599999999999998,,0.13333333333333333,0.7333333333333333,0.8666666666666668,0.05133333333333334,-2.8666666666666667,-0.5,-3.3333333333333335,-0.13333333333333333,1663861.0,Athletic Finisher,SG-SF,-0.85,-0.59,-0.27,0.9,-1.03,-1.09,0.06
150,Harrison Barnes,30.0,28.0,56,2038,15.3,0.621,0.394,0.375,3.4,17.2,10.2,13.0,1.0,0.4,11.0,17.0,,3.9,0.2,4.1,0.096,1.3,-1.6,-0.4,0.8,22215909.0,Stretch Big,PF,-0.16,0.59,-0.74,2.8,-0.91,0.52,-1.43
151,Hassan Whiteside,506.0,31.0,36,546,19.3,0.566,0.004,0.353,12.2,32.0,21.9,5.6,0.8,7.1,13.4,23.5,,0.3,0.5,0.9,0.076,-1.8,-0.6,-2.5,-0.1,2320044.0,Post Scorer,C,0.41,-0.93,1.34,0.9,0.89,-0.71,1.59
152,Henry Ellenson,139.0,24.0,2,38,12.8,0.476,0.643,0.286,8.4,26.8,17.4,19.0,0.0,0.0,0.0,17.9,,0.1,0.0,0.1,0.131,-3.1,1.0,-2.1,0.0,50000.0,Stretch Big,PF,-0.25,-0.03,-0.22,0.1,-0.56,-0.25,-0.32
153,Ignas Brazdeikis,64.0,22.0,3,10,-0.6666666666666666,0.24566666666666667,0.19433333333333333,0.8333333333333334,7.633333333333333,21.366666666666664,14.633333333333333,8.566666666666666,0.0,0.0,17.233333333333334,17.133333333333336,,-0.06666666666666667,0.0,-0.06666666666666667,-0.1516666666666667,-11.1,-3.0666666666666664,-14.200000000000001,0.0,1517981.0,Athletic Finisher,SF,-0.63,0.01,-0.63,0.0,-0.71,-0.1,-0.62
154,Iman Shumpert,442.0,30.0,2,11,-0.3,0.25,0.75,0.0,10.6,0.0,5.1,0.0,4.4,0.0,20.0,19.8,,-0.1,0.0,0.0,-0.21,-10.2,-2.7,-13.0,0.0,447155.0,Stretch Big,SG,-0.29,0.0,-0.29,0.0,-0.37,0.03,-0.4
155,Immanuel Quickley,407.0,21.0,56,1093,16.2,0.553,0.518,0.301,2.3,9.8,6.1,17.1,1.2,1.0,7.8,25.9,,1.8,1.2,3.0,0.131,1.8,-0.9,0.9,0.8,2105520.0,Primary Ball Handler,PG,1.17,1.81,-0.64,2.4,0.27,1.42,-1.15
156,Isaac Bonga,57.0,21.0,37,418,4.5,0.478,0.59,0.103,4.6,11.9,8.2,6.6,1.2,1.6,20.5,10.2,,-0.3,0.3,0.1,0.007,-5.3,-0.8,-6.1,-0.4,1663861.0,Stationary Shooter,SF,-2.46,-3.45,0.99,0.0,-2.99,-3.25,0.26
157,Isaac Okoro,372.0,20.0,54,1719,7.1,0.514,0.391,0.242,3.3,6.7,4.9,7.9,1.6,1.2,14.3,12.8,,-0.4,1.0,0.7,0.019,-4.5,-0.5,-5.0,-1.3,6400920.0,Stationary Shooter,SG,-3.79,-3.06,-0.73,-1.6,-3.6,-3.34,-0.26
158,Isaiah Hartenstein,205.0,22.0,29,347,19.133333333333333,0.604,0.03333333333333333,0.448,13.566666666666668,25.0,19.166666666666668,14.4,1.7000000000000002,6.866666666666667,17.833333333333332,18.866666666666664,,0.5333333333333333,0.5666666666666667,1.0999999999999999,0.15500000000000003,-2.1,1.2666666666666668,-0.7999999999999998,0.06666666666666667,1445697.0,Roll + Cut Big,C,1.01,-0.34,1.35,1.0,0.07,-0.92,1.0
159,Isaiah Joe,249.0,21.0,32,293,7.8,0.485,0.784,0.165,2.3,8.5,5.5,7.9,1.3,1.2,6.3,16.2,,0.0,0.3,0.3,0.054,-3.2,-1.3,-4.5,-0.2,898310.0,Movement Shooter,SG,-0.79,0.05,-0.84,0.3,-1.26,-0.27,-0.99
